
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __mag,_comp |   mavar,__deg |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __L/D,ratio |   ___cl,total |   ___cd,total |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   hstab,_lift |   hstab,_lift |   vstb1,_lift |   vstb2,_lift | 
   1870.22815 |    1858.19922 |    1858.19922 |       0.00000 |      21.13556 |      16.13556 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28638 |      -0.20237 |     118.16988 |     131.08696 |     131.02583 |      12.91708 |      92.28639 |       0.20221 |     180.00000 |      -0.04610 |      -0.00000 |      -0.27512 |     162.04411 |    -588.99182 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1871.23059 |    1859.19507 |    1859.19507 |       0.00000 |      21.13588 |      16.13588 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28652 |      -0.20236 |     118.16988 |     131.08696 |     131.02583 |      12.91708 |     -87.71346 |      -0.20220 |     180.00000 |       0.08788 |      -0.00000 |      -0.34125 |     -32.99319 |      96.68422 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1872.22839 |    1860.19434 |    1860.19434 |       0.00000 |      21.13619 |      16.13619 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28647 |      -0.20227 |     118.16989 |     131.08698 |     131.02583 |      12.91708 |      92.28648 |       0.20211 |     180.00000 |      -0.04824 |      -0.00000 |      -0.24827 |     -67.18258 |     270.59875 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1873.22937 |    1861.19434 |    1861.19434 |       0.00000 |      21.13651 |      16.13651 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28635 |      -0.20084 |     118.16990 |     131.08698 |     131.02585 |      12.91708 |      92.28635 |       0.20068 |     180.00000 |      -0.01835 |      -0.00000 |      -2.93581 |   37511.26172 |  -12777.15234 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1874.22839 |    1862.19397 |    1862.19397 |       0.00000 |      21.13684 |      16.13684 |     299.93591 |      -0.00001 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28674 |      -0.20244 |     118.16991 |     131.08699 |     131.02591 |      12.91708 |     -87.71323 |      -0.20228 |     180.00000 |       0.15345 |      -0.00000 |      -0.52378 |      24.74348 |     -47.24046 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1875.22888 |    1863.19604 |    1863.19604 |       0.00000 |      21.13716 |      16.13716 |     299.93591 |      -0.00001 |       0.00006 |       0.00006 |       0.00006 |      -0.00001 |       0.00007 |       0.00007 |       2.28687 |      -0.20244 |     118.16991 |     131.08699 |     131.02591 |      12.91708 |      92.28688 |       0.20227 |     180.00000 |      -0.17251 |      -0.00000 |      -0.35945 |     -14.10233 |      39.23297 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1876.22827 |    1864.19299 |    1864.19299 |       0.00000 |      21.13746 |      16.13746 |     299.93591 |      -0.00001 |       0.00009 |       0.00008 |       0.00008 |      -0.00001 |       0.00009 |       0.00009 |       2.28615 |      -0.20233 |     118.16991 |     131.08699 |     131.02591 |      12.91708 |     -87.71383 |      -0.20217 |     180.00000 |       0.24106 |      -0.00000 |      -0.28573 |     -20.37246 |      71.30009 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1877.22852 |    1865.19434 |    1865.19434 |       0.00000 |      21.13778 |      16.13778 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28673 |      -0.20241 |     118.16993 |     131.08701 |     131.02591 |      12.91708 |     -87.71325 |      -0.20225 |     180.00000 |       0.12290 |      -0.00000 |      -0.36568 |      37.52541 |    -102.61810 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1878.22827 |    1866.19482 |    1866.19482 |       0.00000 |      21.13809 |      16.13809 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28621 |      -0.20227 |     118.16994 |     131.08702 |     131.02591 |      12.91708 |      92.28622 |       0.20211 |     180.00000 |      -0.05479 |      -0.00000 |      -0.50648 |     189.66843 |    -374.48325 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1879.22839 |    1867.19495 |    1867.19495 |       0.00000 |      21.13840 |      16.13840 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28632 |      -0.20224 |     118.16994 |     131.08702 |     131.02591 |      12.91708 |     -87.71366 |      -0.20208 |     180.00000 |       0.08767 |      -0.00000 |      -0.40547 |     -44.61335 |     110.02822 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1880.22827 |    1868.19531 |    1868.19531 |       0.00000 |      21.13873 |      16.13873 |     299.93591 |      -0.00001 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28669 |      -0.20229 |     118.16994 |     131.08702 |     131.02591 |      12.91708 |     -87.71329 |      -0.20213 |     180.00000 |       0.00426 |      -0.00000 |      -0.10906 |   44461.30078 | -407686.37500 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1881.22925 |    1869.19568 |    1869.19568 |       0.00000 |      21.13906 |      16.13905 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28645 |      -0.20234 |     118.16996 |     131.08704 |     131.02591 |      12.91708 |      92.28646 |       0.20218 |     180.00000 |      -0.05971 |      -0.00000 |      -0.29431 |     111.35472 |    -378.35626 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1882.22839 |    1870.19763 |    1870.19763 |       0.00000 |      21.13937 |      16.13937 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28665 |      -0.20237 |     118.16996 |     131.08704 |     131.02591 |      12.91708 |     -87.71333 |      -0.20221 |     180.00000 |       0.02201 |      -0.00000 |      -0.20746 |     604.47968 |   -2913.67432 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1883.22827 |    1871.19641 |    1871.19641 |       0.00000 |      21.13969 |      16.13969 |     299.93591 |      -0.00001 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28678 |      -0.20239 |     118.16996 |     131.08704 |     131.02591 |      12.91708 |      92.28679 |       0.20223 |     180.00000 |      -0.15394 |      -0.00000 |      -0.20221 |      -6.09966 |      30.16430 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1884.23376 |    1872.19958 |    1872.19958 |       0.00000 |      21.14001 |      16.14001 |     299.93591 |      -0.00001 |       0.00009 |       0.00008 |       0.00008 |      -0.00001 |       0.00009 |       0.00009 |       2.28634 |      -0.20247 |     118.16997 |     131.08705 |     131.02599 |      12.91708 |     -87.71364 |      -0.20231 |     180.00000 |       0.24143 |      -0.00000 |      -0.24955 |     -36.16484 |     144.91946 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1885.22900 |    1873.19861 |    1873.19861 |       0.00000 |      21.14031 |      16.14031 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00003 |       0.00003 |       2.28711 |      -0.20233 |     118.16998 |     131.08707 |     131.02599 |      12.91708 |      92.28712 |       0.20217 |     180.00000 |      -0.06562 |      -0.00000 |      -0.15509 |    -288.64871 |    1861.15149 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1886.22864 |    1874.19556 |    1874.19556 |       0.00000 |      21.14063 |      16.14063 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28643 |      -0.20235 |     118.16997 |     131.08705 |     131.02599 |      12.91708 |      92.28645 |       0.20219 |     180.00000 |      -0.05661 |      -0.00000 |      -0.44686 |     179.94220 |    -402.67783 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1887.22876 |    1875.19568 |    1875.19568 |       0.00000 |      21.14094 |      16.14094 |     299.93591 |      -0.00001 |       0.00007 |       0.00007 |       0.00007 |      -0.00001 |       0.00008 |       0.00008 |       2.28645 |      -0.20230 |     118.16998 |     131.08707 |     131.02599 |      12.91708 |     -87.71353 |      -0.20214 |     180.00000 |       0.19256 |      -0.00000 |      -0.40473 |      12.03279 |     -29.73016 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1888.22852 |    1876.19507 |    1876.19507 |       0.00000 |      21.14126 |      16.14126 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28667 |      -0.20238 |     118.17004 |     131.08711 |     131.02599 |      12.91708 |      92.28667 |       0.20222 |     180.00000 |      -0.05367 |      -0.00000 |      -0.34399 |     -74.28884 |     215.96223 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1889.22876 |    1877.19556 |    1877.19556 |       0.00000 |      21.14158 |      16.14158 |     299.93591 |      -0.00001 |       0.00008 |       0.00007 |       0.00007 |      -0.00001 |       0.00009 |       0.00009 |       2.28675 |      -0.20242 |     118.17004 |     131.08711 |     131.02599 |      12.91708 |      92.28676 |       0.20226 |     180.00000 |      -0.22035 |      -0.00000 |      -0.36741 |       8.44521 |     -22.98598 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1890.22827 |    1878.19482 |    1878.19482 |       0.00000 |      21.14190 |      16.14190 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28651 |      -0.20234 |     118.17005 |     131.08713 |     131.02599 |      12.91708 |     -87.71347 |      -0.20218 |     180.00000 |       0.08587 |      -0.00000 |      -0.30529 |     -29.54539 |      96.77852 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1891.22900 |    1879.19507 |    1879.19507 |       0.00000 |      21.14223 |      16.14223 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00003 |       0.00003 |       2.28690 |      -0.20267 |     118.17005 |     131.08713 |     131.02606 |      12.91708 |      92.28691 |       0.20251 |     180.00000 |      -0.06506 |      -0.00000 |      -0.17847 |    -360.13046 |    2017.92493 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1892.22827 |    1880.19421 |    1880.19421 |       0.00000 |      21.14254 |      16.14253 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28623 |      -0.20238 |     118.17007 |     131.08714 |     131.02606 |      12.91708 |     -87.71375 |      -0.20222 |     180.00000 |       0.10788 |      -0.00000 |      -0.20108 |    -110.43123 |     549.18744 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1893.22827 |    1881.19470 |    1881.19470 |       0.00000 |      21.14285 |      16.14285 |     299.93591 |      -0.00001 |       0.00004 |       0.00003 |       0.00003 |      -0.00001 |       0.00004 |       0.00004 |       2.28709 |      -0.20240 |     118.17008 |     131.08716 |     131.02606 |      12.91708 |      92.28710 |       0.20224 |     180.00000 |      -0.09956 |      -0.00000 |      -0.16348 |    -124.54433 |     761.84448 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1894.22815 |    1882.19421 |    1882.19421 |       0.00000 |      21.14317 |      16.14317 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28624 |      -0.20224 |     118.17008 |     131.08716 |     131.02606 |      12.91708 |      92.28625 |       0.20208 |     180.00000 |      -0.05088 |      -0.00000 |      -0.41665 |     223.82718 |    -537.20361 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1895.22876 |    1883.19702 |    1883.19702 |       0.00000 |      21.14348 |      16.14348 |     299.93591 |      -0.00001 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28662 |      -0.20237 |     118.17010 |     131.08717 |     131.02606 |      12.91708 |     -87.71336 |      -0.20221 |     180.00000 |       0.14697 |      -0.00000 |      -0.41605 |      12.29510 |     -29.55184 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1896.23083 |    1884.18835 |    1884.18835 |       0.00000 |      21.14377 |      16.14377 |     299.93591 |      -0.00001 |       0.00009 |       0.00008 |       0.00008 |      -0.00001 |       0.00010 |       0.00010 |       2.28715 |      -0.20252 |     118.17012 |     131.08720 |     131.02606 |      12.91708 |      92.28716 |       0.20236 |     180.00000 |      -0.24991 |      -0.00000 |      -0.25141 |      -4.55547 |      18.11961 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1897.22864 |    1885.19385 |    1885.19385 |       0.00000 |      21.14409 |      16.14409 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28624 |      -0.20236 |     118.17012 |     131.08720 |     131.02606 |      12.91708 |     -87.71375 |      -0.20220 |     180.00000 |       0.11562 |      -0.00000 |      -0.11753 |     -72.20003 |     614.31329 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1898.22803 |    1886.19336 |    1886.19336 |       0.00000 |      21.14441 |      16.14441 |     299.93591 |      -0.00001 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28675 |      -0.20237 |     118.17012 |     131.08720 |     131.02606 |      12.91708 |     -87.71323 |      -0.20221 |     180.00000 |       0.14646 |      -0.00000 |      -0.21178 |      14.84716 |     -70.10689 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1899.22852 |    1887.19397 |    1887.19397 |       0.00000 |      21.14473 |      16.14473 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28651 |      -0.20232 |     118.17012 |     131.08720 |     131.02606 |      12.91708 |      92.28652 |       0.20216 |     180.00000 |      -0.05244 |      -0.00000 |      -0.23563 |     -40.77829 |     173.05975 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1900.22949 |    1888.19421 |    1888.19421 |       0.00000 |      21.14505 |      16.14505 |     299.93591 |      -0.00001 |       0.00011 |       0.00011 |       0.00011 |      -0.00001 |       0.00012 |       0.00012 |       2.28655 |      -0.20249 |     118.17010 |     131.08719 |     131.02615 |      12.91708 |     -87.71342 |      -0.20233 |     180.00000 |       0.31438 |      -0.00000 |      -0.76619 |      -4.93942 |       6.44674 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 | 
   1901.22827 |    1889.19360 |    1889.19360 |       0.00000 |      21.14537 |      16.14537 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28680 |      -0.20238 |     118.17010 |     131.08719 |     131.02615 |      12.91708 |      92.28681 |       0.20222 |     180.00000 |      -0.03333 |      -0.00000 |      -0.17190 |   -1161.87402 |    6758.98193 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1902.22827 |    1890.19275 |    1890.19275 |       0.00000 |      21.14568 |      16.14568 |     299.93591 |      -0.00001 |       0.00003 |       0.00002 |       0.00002 |      -0.00001 |       0.00003 |       0.00003 |       2.28630 |      -0.20230 |     118.17012 |     131.08720 |     131.02615 |      12.91708 |      92.28631 |       0.20214 |     180.00000 |      -0.07150 |      -0.00000 |      -0.58742 |      75.20852 |    -128.03192 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1903.21887 |    1891.18384 |    1891.18384 |       0.00000 |      21.14600 |      16.14600 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28631 |      -0.20227 |     118.17012 |     131.08720 |     131.02615 |      12.91708 |     -87.71368 |      -0.20210 |     180.00000 |       0.01603 |      -0.00000 |      -0.16624 |   -5169.76416 |   31098.56836 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1904.21790 |    1892.18713 |    1892.18713 |       0.00000 |      21.14631 |      16.14631 |     299.93591 |      -0.00001 |       0.00006 |       0.00006 |       0.00006 |      -0.00001 |       0.00007 |       0.00007 |       2.28697 |      -0.20230 |     118.17012 |     131.08720 |     131.02615 |      12.91708 |     -87.71301 |      -0.20214 |     180.00000 |       0.17965 |      -0.00000 |      -0.19590 |      12.46011 |     -63.60314 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1905.21912 |    1893.18372 |    1893.18372 |       0.00000 |      21.14662 |      16.14662 |     299.93591 |      -0.00001 |       0.00007 |       0.00007 |       0.00007 |      -0.00001 |       0.00008 |       0.00008 |       2.28692 |      -0.20235 |     118.17012 |     131.08720 |     131.02615 |      12.91708 |      92.28693 |       0.20218 |     180.00000 |      -0.19212 |      -0.00000 |      -0.26129 |      -5.68814 |      21.76983 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1906.21765 |    1894.18250 |    1894.18250 |       0.00000 |      21.14694 |      16.14694 |     299.93591 |      -0.00001 |       0.00006 |       0.00006 |       0.00006 |      -0.00001 |       0.00007 |       0.00007 |       2.28647 |      -0.20238 |     118.17014 |     131.08722 |     131.02615 |      12.91708 |     -87.71351 |      -0.20222 |     180.00000 |       0.17258 |      -0.00000 |      -0.27444 |     -11.55575 |      42.10673 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1907.21497 |    1895.18225 |    1895.18225 |       0.00000 |      21.14726 |      16.14726 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28646 |      -0.20237 |     118.17014 |     131.08722 |     131.02615 |      12.91708 |     -87.71352 |      -0.20221 |     180.00000 |       0.02628 |      -0.00000 |      -0.35223 |    -332.05722 |     942.72498 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1908.21851 |    1896.18286 |    1896.18286 |       0.00000 |      21.14757 |      16.14757 |     299.93591 |      -0.00001 |       0.00006 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28686 |      -0.20273 |     118.17015 |     131.08723 |     131.02623 |      12.91708 |      92.28687 |       0.20257 |     180.00000 |      -0.15991 |      -0.00000 |      -0.10347 |     -33.01603 |     319.07559 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1909.21924 |    1897.18347 |    1897.18347 |       0.00000 |      21.14788 |      16.14788 |     299.93591 |      -0.00001 |       0.00008 |       0.00008 |       0.00008 |      -0.00001 |       0.00009 |       0.00009 |       2.28651 |      -0.20241 |     118.17016 |     131.08723 |     131.02623 |      12.91708 |     -87.71348 |      -0.20224 |     180.00000 |       0.23323 |      -0.00000 |      -0.24777 |     -36.81584 |     148.59137 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1910.21826 |    1898.19312 |    1898.19312 |       0.00000 |      21.14818 |      16.14818 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28673 |      -0.20236 |     118.17016 |     131.08723 |     131.02623 |      12.91708 |     -87.71324 |      -0.20220 |     180.00000 |       0.03436 |      -0.00000 |      -0.13640 |     598.61377 |   -4388.78174 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1911.21863 |    1899.18347 |    1899.18347 |       0.00000 |      21.14848 |      16.14848 |     299.93591 |      -0.00001 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28639 |      -0.20230 |     118.17017 |     131.08725 |     131.02623 |      12.91708 |     -87.71359 |      -0.20214 |     180.00000 |       0.01062 |      -0.00000 |      -0.18872 |  -12843.50586 |   68057.28906 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1912.21875 |    1900.18311 |    1900.18311 |       0.00000 |      21.14879 |      16.14879 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28683 |      -0.20236 |     118.17017 |     131.08725 |     131.02623 |      12.91708 |     -87.71315 |      -0.20220 |     180.00000 |       0.02744 |      -0.00000 |      -0.12575 |    1251.77991 |   -9954.79004 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1913.23181 |    1901.23914 |    1901.23914 |       0.00000 |      21.14913 |      16.14913 |     299.93591 |      -0.00001 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28657 |      -0.20239 |     118.17019 |     131.08727 |     131.02623 |      12.91708 |     -87.71341 |      -0.20223 |     180.00000 |       0.00372 |      -0.00000 |      -0.20076 |     619.38947 |   -3085.28833 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1914.22864 |    1902.20276 |    1902.20276 |       0.00000 |      21.14946 |      16.14946 |     299.93591 |      -0.00001 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28637 |      -0.20230 |     118.17019 |     131.08727 |     131.02623 |      12.91708 |      92.28638 |       0.20214 |     180.00000 |      -0.04941 |      -0.00000 |      -1.21473 |      37.94289 |     -31.23575 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1915.22852 |    1903.19214 |    1903.19214 |       0.00000 |      21.14977 |      16.14977 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28651 |      -0.20237 |     118.17020 |     131.08728 |     131.02623 |      12.91708 |     -87.71347 |      -0.20221 |     180.00000 |       0.12439 |      -0.00000 |      -0.56814 |     -17.59871 |      30.97575 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1916.22827 |    1904.20227 |    1904.20227 |       0.00000 |      21.15010 |      16.15010 |     299.93591 |      -0.00001 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28674 |      -0.20234 |     118.17019 |     131.08727 |     131.02623 |      12.91708 |      92.28674 |       0.20218 |     180.00000 |      -0.00970 |      -0.00000 |      -0.22787 |   -2136.44458 |    9375.54590 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   1917.24512 |    1905.25000 |    1905.25000 |       0.00000 |      21.15041 |      16.15041 |     299.93591 |      -0.00001 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00004 |       0.00004 |       2.28679 |      -0.20249 |     118.17019 |     131.08727 |     131.02623 |      12.91708 |      92.28680 |       0.20233 |     180.00000 |      -0.08995 |      -0.00000 |      -0.34057 |       6.08861 |     -17.87759 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1918.22827 |    1906.19177 |    1906.19177 |       0.00000 |      21.15071 |      16.15071 |     299.93591 |      -0.00001 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28662 |      -0.20233 |     118.17020 |     131.08728 |     131.02623 |      12.91708 |     -87.71336 |      -0.20217 |     180.00000 |       0.12277 |      -0.00000 |      -0.21729 |      23.20240 |    -106.77861 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   1919.22827 |    1907.20740 |    1907.20740 |       0.00000 |      21.15103 |      16.15103 |     299.93591 |      -0.00001 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28658 |      -0.20241 |     118.17020 |     131.08728 |     131.02623 |      12.91708 |      92.28659 |       0.20225 |     180.00000 |      -0.03279 |      -0.00000 |      -7.03542 |      10.16220 |      -1.44443 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
